item_id,project_id,line_no,specification,alternate_specification,pay_item_description,supplemental_description,item_description_raw,item,quantity,unit_norm,item_group,item_subgroup,grouping_rule_id
1267,25,0003,P-620,,Surface Preparation - Remove Existing Markings,,Surface Preparation - Remove Existing Markings (Item P-620),P-620 - Surface Preparation - Remove Existing Markings,1840.0,SF,ROADWORK_PAVING,PAVING_EARTHWORK,spec_paving_earthwork
1268,25,0004,P-608,,Runway and High Speed Exit Taxiway Friction Testing,,Runway and High Speed Exit Taxiway Friction Testing (Item P-608),P-608 - Runway and High Speed Exit Taxiway Friction Testing,1.0,LS,ROADWORK_PAVING,PAVING_EARTHWORK,spec_paving_earthwork
1269,25,0004,P-620,,Marking,,Marking (Item P-620),P-620 - Marking,1840.0,SF,ROADWORK_PAVING,PAVING_EARTHWORK,spec_paving_earthwork
1270,25,0005,P-608,,Asphalt Surface Treatment,,Asphalt Surface Treatment (Item P-608),P-608 - Asphalt Surface Treatment,163800.0,SY,ROADWORK_PAVING,PAVING_EARTHWORK,spec_paving_earthwork
1271,25,0005,P-620,,Temporary Runway and Taxiway Marking,,Temporary Runway and Taxiway Marking (Item P-620),P-620 - Temporary Runway and Taxiway Marking,1840.0,SF,ROADWORK_PAVING,PAVING_EARTHWORK,spec_paving_earthwork
1272,25,0006,P-620,,Reflective Media,,Reflective Media (Item P-620),P-620 - Reflective Media,120.0,LB,ROADWORK_PAVING,PAVING_EARTHWORK,spec_paving_earthwork
1273,25,0006,P-620,,Surface Preparation - Remove Existing Markings,,Surface Preparation - Remove Existing Markings (Item P-620),P-620 - Surface Preparation - Remove Existing Markings,69500.0,SF,ROADWORK_PAVING,PAVING_EARTHWORK,spec_paving_earthwork
1274,25,0007,P-620,,Marking,,Marking (Item P-620),P-620 - Marking,69500.0,SF,ROADWORK_PAVING,PAVING_EARTHWORK,spec_paving_earthwork
1275,25,0008,P-620,,Temporary Runway and Taxiway Marking,,Temporary Runway and Taxiway Marking (Item P-620),P-620 - Temporary Runway and Taxiway Marking,69500.0,SF,ROADWORK_PAVING,PAVING_EARTHWORK,spec_paving_earthwork
1276,25,0009,P-620,,Reflective Media,,Reflective Media (Item P-620),P-620 - Reflective Media,4300.0,LB,ROADWORK_PAVING,PAVING_EARTHWORK,spec_paving_earthwork
1277,26,0001,012200,,"Mobilization, Surveying, Cleanup, and Demobilization",,"Mobilization, Surveying, Cleanup, and Demobilization (Section 012200)","012200 - Mobilization, Surveying, Cleanup, and Demobilization",1.0,LS,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,spec_temp_traffic
1278,26,0002,012200,,Sweeper,,Sweeper (Section 012200),012200 - Sweeper,1.0,LS,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,spec_temp_traffic
1279,26,0003,012200,,Work Zone and Traffic Control,,Work Zone and Traffic Control (Section 012200),012200 - Work Zone and Traffic Control,1.0,LS,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,spec_temp_traffic
1280,26,0004,012200,,Escort,,Escort (Section 012200),012200 - Escort,1.0,LS,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,spec_temp_traffic
1281,26,0005,012200,,Erosion and Sediment Control,,Erosion and Sediment Control (Section 012200),012200 - Erosion and Sediment Control,1.0,LS,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,spec_temp_traffic
1282,26,0006,012200,,Dewatering,,Dewatering (Section 012200),012200 - Dewatering,100.0,GAL,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,spec_temp_traffic
1283,26,0007,012200,,Contaminated Soil Handling and Management,,Contaminated Soil Handling and Management (Section 012200),012200 - Contaminated Soil Handling and Management,10.0,CY,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,spec_temp_traffic
1284,26,0008,012200,,Temporary Sewage Bypassing,,Temporary Sewage Bypassing (Section 012200),012200 - Temporary Sewage Bypassing,1.0,LS,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,spec_temp_traffic
1285,26,0009,012200,,"Removal, Haul, and Disposal of Demolition Debris",,"Removal, Haul, and Disposal of Demolition Debris (Section 012200)","012200 - Removal, Haul, and Disposal of Demolition Debris",1.0,LS,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,spec_temp_traffic
1286,26,0010,012200,,B6 Wet Well (SSLS 950) Mechanical Rehabilitation,,B6 Wet Well (SSLS 950) Mechanical Rehabilitation (Section 012200),012200 - B6 Wet Well (SSLS 950) Mechanical Rehabilitation,1.0,LS,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,spec_temp_traffic
1287,26,0010,012200,,D9 Wet Well (SSLS 953) Mechanical Rehabilitation,,D9 Wet Well (SSLS 953) Mechanical Rehabilitation (Section 012200),012200 - D9 Wet Well (SSLS 953) Mechanical Rehabilitation,1.0,LS,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,spec_temp_traffic
1288,26,0011,012200,,B6 Valve Vault (SSVLT 1202) Mechanical Rehabilitation,,B6 Valve Vault (SSVLT 1202) Mechanical Rehabilitation (Section 012200),012200 - B6 Valve Vault (SSVLT 1202) Mechanical Rehabilitation,1.0,LS,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,spec_temp_traffic
1289,26,0011,012200,,D9 Valve Vault (STSVLT 863) Mechanical Rehabilitation,,D9 Valve Vault (STSVLT 863) Mechanical Rehabilitation (Section 012200),012200 - D9 Valve Vault (STSVLT 863) Mechanical Rehabilitation,1.0,LS,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,spec_temp_traffic
1290,26,0012,012200,,B6 Replacement of Existing Lids and Hatches,,B6 Replacement of Existing Lids and Hatches (Section 012200),012200 - B6 Replacement of Existing Lids and Hatches,2.0,EACH,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,spec_temp_traffic
1291,26,0012,012200,,D9 Replacement of Existing Lids and Hatches,,D9 Replacement of Existing Lids and Hatches (Section 012200),012200 - D9 Replacement of Existing Lids and Hatches,2.0,EACH,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,spec_temp_traffic
1292,26,0013,012200,,B6 Wet Well (SSLS 950) Concrete Repair,,B6 Wet Well (SSLS 950) Concrete Repair (Section 012200),012200 - B6 Wet Well (SSLS 950) Concrete Repair,1.0,LS,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,spec_temp_traffic
1293,26,0013,012200,,D9 Wet Well (SSLS 953) Concrete Repair,,D9 Wet Well (SSLS 953) Concrete Repair (Section 012200),012200 - D9 Wet Well (SSLS 953) Concrete Repair,1.0,LS,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,spec_temp_traffic
1294,26,0014,012200,,B6 Valve Vault (SSVLT 1202) Concrete Repair,,B6 Valve Vault (SSVLT 1202) Concrete Repair (Section 012200),012200 - B6 Valve Vault (SSVLT 1202) Concrete Repair,1.0,LS,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,spec_temp_traffic
1295,26,0014,012200,,D9 Valve Vault (STSVLT 863) Concrete Repair,,D9 Valve Vault (STSVLT 863) Concrete Repair (Section 012200),012200 - D9 Valve Vault (STSVLT 863) Concrete Repair,1.0,LS,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,spec_temp_traffic
1296,26,0015,012200,,B6 Electrical,,B6 Electrical (Section 012200),012200 - B6 Electrical,1.0,LS,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,spec_temp_traffic
1297,26,0015,012200,,D9 Electrical,,D9 Electrical (Section 012200),012200 - D9 Electrical,1.0,LS,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,spec_temp_traffic
1298,26,0016,012200,,B6 Temporary Airfield Lighting Circuit Connection,,B6 Temporary Airfield Lighting Circuit Connection (Section 012200),012200 - B6 Temporary Airfield Lighting Circuit Connection,1.0,LS,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,spec_temp_traffic
1299,26,0016,P-101,,PCC Pavement Removal,16 Inch Depth,PCC Pavement Removal - 16 Inch Depth (Item P-101),P-101 - PCC Pavement Removal,90.0,SY,ROADWORK_PAVING,PAVING_EARTHWORK,spec_paving_earthwork
1300,26,0017,P-101,,Asphalt Pavement Removal,6 Inch Depth,Asphalt Pavement Removal - 6 Inch Depth (Item P-101),P-101 - Asphalt Pavement Removal,90.0,SY,ROADWORK_PAVING,PAVING_EARTHWORK,spec_paving_earthwork
1301,26,0017,P-152,,Unclassified Excavation,,Unclassified Excavation (Item P-152),P-152 - Unclassified Excavation,25.0,CY,ROADWORK_PAVING,PAVING_EARTHWORK,spec_paving_earthwork
1302,26,0018,P-152,,Subgrade Stabilzation,,Subgrade Stabilzation (Item P-152),P-152 - Subgrade Stabilzation,20.0,CY,ROADWORK_PAVING,PAVING_EARTHWORK,spec_paving_earthwork
1303,26,0018,P-152,,Unclassified Excavation,,Unclassified Excavation (Item P-152),P-152 - Unclassified Excavation,20.0,CY,ROADWORK_PAVING,PAVING_EARTHWORK,spec_paving_earthwork
1304,26,0019,P-152,,Subgrade Stabilzation,,Subgrade Stabilzation (Item P-152),P-152 - Subgrade Stabilzation,10.0,CY,ROADWORK_PAVING,PAVING_EARTHWORK,spec_paving_earthwork
1305,26,0019,P-209,,Crushed Aggregate Base Course,,Crushed Aggregate Base Course (Item P-209),P-209 - Crushed Aggregate Base Course,10.0,CY,ROADWORK_PAVING,PAVING_EARTHWORK,spec_paving_earthwork
1306,26,0020,P-209,,Crushed Aggregate Base Course,,Crushed Aggregate Base Course (Item P-209),P-209 - Crushed Aggregate Base Course,15.0,CY,ROADWORK_PAVING,PAVING_EARTHWORK,spec_paving_earthwork
1307,26,0020,P-306,,Lean Concrete Base Course,,Lean Concrete Base Course (Item P-306),P-306 - Lean Concrete Base Course,80.0,SY,ROADWORK_PAVING,PAVING_EARTHWORK,spec_paving_earthwork
1308,26,0021,P-403,,Asphalt Mixture Surface Course,,Asphalt Mixture Surface Course (Item P-403),P-403 - Asphalt Mixture Surface Course,25.0,TON,ROADWORK_PAVING,PAVING_EARTHWORK,spec_paving_earthwork
1309,26,0021,P-501,,Concrete Pavement,,Concrete Pavement (Item P-501),P-501 - Concrete Pavement,35.0,CY,ROADWORK_PAVING,PAVING_EARTHWORK,spec_paving_earthwork
1310,26,0022,P-603,,Emulsified Asphalt Tack Coat,,Emulsified Asphalt Tack Coat (Item P-603),P-603 - Emulsified Asphalt Tack Coat,10.0,GAL,ROADWORK_PAVING,PAVING_EARTHWORK,spec_paving_earthwork
1311,26,0022,P-605,,Joint Sealing Filler,,Joint Sealing Filler (Item P-605),P-605 - Joint Sealing Filler,245.0,LF,ROADWORK_PAVING,PAVING_EARTHWORK,spec_paving_earthwork
1312,26,0023,P-620,,Marking,,Marking (Item P-620),P-620 - Marking,295.0,SF,ROADWORK_PAVING,PAVING_EARTHWORK,spec_paving_earthwork
1313,26,0023,P-620,,Marking,,Marking (Item P-620),P-620 - Marking,3170.0,SF,ROADWORK_PAVING,PAVING_EARTHWORK,spec_paving_earthwork
1314,26,0024,P-620,,Reflective Media,,Reflective Media (Item P-620),P-620 - Reflective Media,20.0,LB,ROADWORK_PAVING,PAVING_EARTHWORK,spec_paving_earthwork
1315,26,0024,P-620,,Reflective Media,,Reflective Media (Item P-620),P-620 - Reflective Media,95.0,LB,ROADWORK_PAVING,PAVING_EARTHWORK,spec_paving_earthwork
1316,26,0025,P-620,,Temporary Runway and Taxiway Marking,,Temporary Runway and Taxiway Marking (Item P-620),P-620 - Temporary Runway and Taxiway Marking,295.0,SF,ROADWORK_PAVING,PAVING_EARTHWORK,spec_paving_earthwork
1317,26,0025,P-620,,Temporary Runway and Taxiway Marking,,Temporary Runway and Taxiway Marking (Item P-620),P-620 - Temporary Runway and Taxiway Marking,3095.0,SF,ROADWORK_PAVING,PAVING_EARTHWORK,spec_paving_earthwork
1318,27,0001,UNCLASSIFIED,,"Mobilization, Surveying, Cleanup, and Demobilization",,"Mobilization, Surveying, Cleanup, and Demobilization","UNCLASSIFIED - Mobilization, Surveying, Cleanup, and Demobilization",1.0,LS,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,kw_temp_traffic
1319,27,0002,UNCLASSIFIED,,Traffic Control,,Traffic Control,UNCLASSIFIED - Traffic Control,1.0,LS,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,kw_temp_traffic
1320,27,0003,UNCLASSIFIED,,"Temporary Erosion, Sediment, and Pollution Control",,"Temporary Erosion, Sediment, and Pollution Control","UNCLASSIFIED - Temporary Erosion, Sediment, and Pollution Control",1.0,LS,LANDSCAPE_ENVIRONMENTAL,LANDSCAPING_REVEGETATION,kw_landscape_env
1321,27,0004,UNCLASSIFIED,,General Demolition,,General Demolition,UNCLASSIFIED - General Demolition,1.0,LS,DEMOLITION_REMEDIATION,DEMOLITION_REMEDIATION,kw_demo_remediation
1322,27,0005,UNCLASSIFIED,,Pavement Removal and Disposal,9-Inch Depth,"Pavement Removal and Disposal, 9-Inch Depth",UNCLASSIFIED - Pavement Removal and Disposal,230.0,SY,ROADWORK_PAVING,PAVING_EARTHWORK,kw_paving_earthwork
1323,27,0006,UNCLASSIFIED,,Cold Plane Pavement Removal and Disposal,3-Inch Depth,"Cold Plane Pavement Removal and Disposal, 3-Inch Depth",UNCLASSIFIED - Cold Plane Pavement Removal and Disposal,5000.0,SY,ROADWORK_PAVING,PAVING_EARTHWORK,kw_paving_earthwork
1324,27,0007,UNCLASSIFIED,,Signage,,Signage,UNCLASSIFIED - Signage,1.0,LS,ELECTRICAL,AIRFIELD_SIGNAGE,kw_airfield_signage
1325,27,0008,UNCLASSIFIED,,Signal Modification,,Signal Modification,UNCLASSIFIED - Signal Modification,1.0,LS,OTHER_REVIEW,UNCLASSIFIED_REVIEW,fallback_unmapped
1326,27,0009,UNCLASSIFIED,,Lighting,,Lighting,UNCLASSIFIED - Lighting,1.0,LS,ELECTRICAL,AIRFIELD_LIGHTING,kw_airfield_lighting
1327,27,0010,UNCLASSIFIED,,Common Excavation,,Common Excavation,UNCLASSIFIED - Common Excavation,1030.0,CY,ROADWORK_PAVING,PAVING_EARTHWORK,kw_paving_earthwork
1328,27,0011,UNCLASSIFIED,,Site Preparation,,Site Preparation,UNCLASSIFIED - Site Preparation,1.0,LS,OTHER_REVIEW,UNCLASSIFIED_REVIEW,fallback_unmapped
1329,27,0012,UNCLASSIFIED,,Subgrade Preparation,,Subgrade Preparation,UNCLASSIFIED - Subgrade Preparation,670.0,SY,OTHER_REVIEW,UNCLASSIFIED_REVIEW,fallback_unmapped
1330,27,0013,UNCLASSIFIED,,Aggregate Base Course,,Aggregate Base Course,UNCLASSIFIED - Aggregate Base Course,250.0,CY,ROADWORK_PAVING,PAVING_EARTHWORK,kw_paving_earthwork
1331,27,0014,UNCLASSIFIED,,Level 3,1/2-Inch - Dense HMAC,"Level 3, 1/2-Inch-Dense HMAC",UNCLASSIFIED - Level 3,1500.0,TON,ROADWORK_PAVING,PAVING_EARTHWORK,kw_paving_earthwork
1332,27,0015,UNCLASSIFIED,,Geotextile Fabric,,Geotextile Fabric,UNCLASSIFIED - Geotextile Fabric,700.0,SY,ROADWORK_PAVING,PAVING_EARTHWORK,kw_paving_earthwork
1333,27,0016,UNCLASSIFIED,,Tack Coat,,Tack Coat,UNCLASSIFIED - Tack Coat,4.0,TON,OTHER_REVIEW,UNCLASSIFIED_REVIEW,fallback_unmapped
1334,27,0017,UNCLASSIFIED,,Valley Gutter,,Valley Gutter,UNCLASSIFIED - Valley Gutter,105.0,SF,OTHER_REVIEW,UNCLASSIFIED_REVIEW,fallback_unmapped
1335,27,0018,UNCLASSIFIED,,Concrete Curb,,Concrete Curb,UNCLASSIFIED - Concrete Curb,180.0,LF,ROADWORK_PAVING,PAVING_EARTHWORK,kw_paving_earthwork
1336,27,0019,UNCLASSIFIED,,Concrete Walks,,Concrete Walks,UNCLASSIFIED - Concrete Walks,700.0,SF,OTHER_REVIEW,UNCLASSIFIED_REVIEW,fallback_unmapped
1337,27,0020,UNCLASSIFIED,,Pavement Markings,,Pavement Markings,UNCLASSIFIED - Pavement Markings,1.0,LS,ROADWORK_PAVING,PAVING_EARTHWORK,kw_paving_earthwork
1338,27,0021,UNCLASSIFIED,,Clearing and Seeding,,Clearing and Seeding,UNCLASSIFIED - Clearing and Seeding,0.3,ACRE,LANDSCAPE_ENVIRONMENTAL,LANDSCAPING_REVEGETATION,kw_landscape_env
1339,27,0022,UNCLASSIFIED,,Storm Culvert,,Storm Culvert,UNCLASSIFIED - Storm Culvert,55.0,LF,OTHER_REVIEW,UNCLASSIFIED_REVIEW,fallback_unmapped
1340,28,0001,012200,,"Mobilization, Surveying, Cleanup, and Demobilization",,"Mobilization, Surveying, Cleanup, and Demobilization (Section 012200)","012200 - Mobilization, Surveying, Cleanup, and Demobilization",1.0,LS,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,spec_temp_traffic
1341,28,0002,012200,,Sweeper,,Sweeper (Section 012200),012200 - Sweeper,1.0,LS,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,spec_temp_traffic
1342,28,0003,012200,,Traffic Control,,Traffic Control (Section 012200),012200 - Traffic Control,1.0,LS,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,spec_temp_traffic
1343,28,0004,012200,,Escort,,Escort (Section 012200),012200 - Escort,1.0,LS,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,spec_temp_traffic
1344,28,0005,012200,312000,Clearing and Grubbing,,Clearing and Grubbing (Sections 012200 and 312000),012200 - Clearing and Grubbing,1.0,LS,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,spec_temp_traffic
1345,28,0006,012200,015713,Temporary Erosion and Sediment Control Measures,,Temporary Erosion and Sediment Control Measures (Sections 012200 and 015713),012200 - Temporary Erosion and Sediment Control Measures,1.0,LS,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,spec_temp_traffic
1346,28,0007,012200,024113,General Demolition,,General Demolition (Sections 012200 and 024113),012200 - General Demolition,1.0,LS,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,spec_temp_traffic
1347,28,0008,012200,024113,Pavement Removal and Disposal,6-inch Depth,"Pavement Removal and Disposal, 6-inch Depth (Sections 012200 and 024113)",012200 - Pavement Removal and Disposal,171.0,CY,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,spec_temp_traffic
1348,28,0009,012200,026100,Contaminated Soil Removal and Haul,,Contaminated Soil Removal and Haul (Sections 012200 and 026100),012200 - Contaminated Soil Removal and Haul,3887.0,TON,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,spec_temp_traffic
1349,28,0010,012200,312300,Unsuitable Excavation and Disposal,,Unsuitable Excavation and Disposal (Sections 012200 and 312300),012200 - Unsuitable Excavation and Disposal,200.0,CY,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,spec_temp_traffic
1350,28,0011,012200,312300,Trench Stabilization,,Trench Stabilization (Sections 012200 and 312300),012200 - Trench Stabilization,200.0,CY,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,spec_temp_traffic
1351,28,0012,012200,312000,"Embankment, Ditch",,"Embankment, Ditch (Sections 012200 and 312000)","012200 - Embankment, Ditch",2446.1,CY,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,spec_temp_traffic
1352,28,0013,012200,312300,Repair Existing ARFF Cap,,Repair Existing ARFF Cap (Sections 012200 and 312300),012200 - Repair Existing ARFF Cap,342.0,SY,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,spec_temp_traffic
1353,28,0014,012200,320117,Site Preparation,,Site Preparation (Sections 012200 and 320117),012200 - Site Preparation,1.0,LS,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,spec_temp_traffic
1354,28,0015,012200,321123,Aggregate Base Course,,Aggregate Base Course (Sections 012200 and 321123),012200 - Aggregate Base Course,612.0,TON,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,spec_temp_traffic
1355,28,0016,012200,321200,Asphalt Concrete Pavement,,Asphalt Concrete Pavement (Sections 012200 and 321200),012200 - Asphalt Concrete Pavement,369.0,TON,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,spec_temp_traffic
1356,28,0017,012200,321300,Portland Cement Concrete Pavement,10-Inch Thick,Portland Cement Concrete Pavement (10-Inch Thick) (Sections 012200 and 321300),012200 - Portland Cement Concrete Pavement,23.0,SY,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,spec_temp_traffic
1357,28,0018,012200,329219,Seeding,,Seeding (Sections 012200 and 329219),012200 - Seeding,4.0,ACRE,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,spec_temp_traffic
1358,28,0019,012200,312000 | 329113,"Fill Material, Topsoil",,"Fill Material, Topsoil (Sections 012200, 312000, and 329113)","012200 - Fill Material, Topsoil",2487.0,CY,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,spec_temp_traffic
1359,28,0020,012200,334100,STS,8-Inch,8-Inch STS (Sections 012200 and 334100),012200 - STS,153.0,LF,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,spec_temp_traffic
1360,28,0021,012200,334100,STS,12-Inch,12-Inch STS (Sections 012200 and 334100),012200 - STS,1426.0,LF,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,spec_temp_traffic
1361,28,0022,012200,334100,STS,18-Inch,18-Inch STS (Sections 012200 and 334100),012200 - STS,474.0,LF,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,spec_temp_traffic
1362,28,0023,012200,334100,STS,36-Inch,36-Inch STS (Sections 012200 and 334100),012200 - STS,1695.0,LF,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,spec_temp_traffic
1363,28,0024,012200,334100,STS,48-Inch,48-Inch STS (Sections 012200 and 334100),012200 - STS,896.0,LF,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,spec_temp_traffic
1364,28,0025,012200,334100,Connection to Existing Drainage Structure,,Connection to Existing Drainage Structure (Sections 012200 and 334100),012200 - Connection to Existing Drainage Structure,7.0,EACH,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,spec_temp_traffic
1365,28,0026,012200,334100,Abandon and Plug Storm Pipe,,Abandon and Plug Storm Pipe (Sections 012200 and 334100),012200 - Abandon and Plug Storm Pipe,4.0,EACH,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,spec_temp_traffic
1366,28,0027,012200,334100,Abandon Existing Structure,,Abandon Existing Structure (Sections 012200 and 334100),012200 - Abandon Existing Structure,2.0,EACH,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,spec_temp_traffic
1367,28,0028,012200,334100,Catch Basins/Inlets,,Catch Basins/Inlets (Sections 012200 and 334100),012200 - Catch Basins/Inlets,14.0,EACH,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,spec_temp_traffic
1368,28,0029,012200,334100,Manhole,48-Inch,48-Inch Manhole (Sections 012200 and 334100),012200 - Manhole,9.0,EACH,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,spec_temp_traffic
