item_id,project_id,line_no,item_group,item_subgroup,specification,pay_item_description,item_description_raw,item_label,pop_wbs_code,wbs_description,wbs_rule_id
404,8,0032,ELECTRICAL,AIRFIELD_LIGHTING,L-110,PVC Direct Buried in Grass,2-inch PVC Direct Buried in Grass (Item L-110),PVC Direct Buried in Grass (Item L-110),1.5.D50.260533,Raceways,electrical_raceways_l110
405,8,0033,ELECTRICAL,AIRFIELD_LIGHTING,L-110,PVC in Existing ACP Shoulder,2-inch PVC in Existing ACP Shoulder (Item L-110),PVC in Existing ACP Shoulder (Item L-110),1.5.D50.260533,Raceways,electrical_raceways_l110
406,9,0001,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,UNCLASSIFIED,"Mobilization, Surveying, Cleanup, and Demobilization","Mobilization, Surveying, Cleanup, and Demobilization","Mobilization, Surveying, Cleanup, and Demobilization",1.7.Z10.015000,Temporary Facilities,temp_facilities
407,9,0002,LANDSCAPE_ENVIRONMENTAL,LANDSCAPING_REVEGETATION,UNCLASSIFIED,"Temporary Erosion, Sediment, and Pollution Control","Temporary Erosion, Sediment, and Pollution Control","Temporary Erosion, Sediment, and Pollution Control",1.3.G20.313200,Erosion Control,landscape_erosion_control
408,9,0003,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,UNCLASSIFIED,Temporary Traffic Control,Temporary Traffic Control,Temporary Traffic Control,1.7.Z10.013500,Safety & Controls,temp_safety_controls
409,9,0004,DEMOLITION_REMEDIATION,DEMOLITION_REMEDIATION,UNCLASSIFIED,Site Demolition,Site Demolition,Site Demolition,,REVIEW_NEEDED,fallback_review
410,9,0005,ROADWORK_PAVING,PAVING_EARTHWORK,UNCLASSIFIED,Contaminated Soil Excavation and Placement,Contaminated Soil Excavation and Placement,Contaminated Soil Excavation and Placement,1.3.G20.311000,Earthwork,site_earthwork_keywords
411,9,0006,LANDSCAPE_ENVIRONMENTAL,LANDSCAPING_REVEGETATION,UNCLASSIFIED,"Fill Material, Topsoil","Fill Material, Topsoil","Fill Material, Topsoil",1.3.G20.329200,Landscape Maintenance,landscape_default
412,9,0007,OTHER_REVIEW,UNCLASSIFIED_REVIEW,UNCLASSIFIED,Compacted Bedding Material,Compacted Bedding Material,Compacted Bedding Material,,REVIEW_NEEDED,fallback_review
413,9,0008,PIPING_DRAINAGE,PIPING_UTILITY,UNCLASSIFIED,Water Pipe,2-Inch Water Pipe,Water Pipe,1.4.G30.334000,Storm Sewer,drainage_misc
414,9,0009,PIPING_DRAINAGE,PIPING_UTILITY,UNCLASSIFIED,Water Pipe,4-Inch Water Pipe,Water Pipe,1.4.G30.334000,Storm Sewer,drainage_misc
415,9,0010,PIPING_DRAINAGE,PIPING_UTILITY,UNCLASSIFIED,Water Pipe,6-Inch Water Pipe,Water Pipe,1.4.G30.334000,Storm Sewer,drainage_misc
416,9,0011,PIPING_DRAINAGE,PIPING_UTILITY,UNCLASSIFIED,Gate Valve,2-Inch Gate Valve,Gate Valve,1.4.G30.334000,Storm Sewer,drainage_misc
417,9,0012,PIPING_DRAINAGE,PIPING_UTILITY,UNCLASSIFIED,Gate Valve,4-Inch Gate Valve,Gate Valve,1.4.G30.334000,Storm Sewer,drainage_misc
418,9,0013,PIPING_DRAINAGE,PIPING_UTILITY,UNCLASSIFIED,Gate Valve,6-Inch Gate Valve,Gate Valve,1.4.G30.334000,Storm Sewer,drainage_misc
419,9,0014,PIPING_DRAINAGE,PIPING_UTILITY,UNCLASSIFIED,Remove and Reinstall Catch Basin,Remove and Reinstall Catch Basin,Remove and Reinstall Catch Basin,1.4.G30.334000,Storm Sewer,drainage_misc
420,9,0015,ROADWORK_PAVING,PAVING_EARTHWORK,UNCLASSIFIED,Aggregate Base Course,Aggregate Base Course,Aggregate Base Course,,REVIEW_NEEDED,fallback_review
421,9,0016,ROADWORK_PAVING,PAVING_EARTHWORK,UNCLASSIFIED,Pavement Markings,Pavement Markings,Pavement Markings,,REVIEW_NEEDED,fallback_review
422,9,0017,DEMOLITION_REMEDIATION,DEMOLITION_REMEDIATION,UNCLASSIFIED,Remove and Reinstall Chain Link Fence,Remove and Reinstall Chain Link Fence,Remove and Reinstall Chain Link Fence,,REVIEW_NEEDED,fallback_review
423,9,0018,LANDSCAPE_ENVIRONMENTAL,LANDSCAPING_REVEGETATION,UNCLASSIFIED,Area Seeding,Area Seeding,Area Seeding,1.3.G20.329200,Landscape Maintenance,landscape_default
424,9,0019,ROADWORK_PAVING,PAVING_EARTHWORK,UNCLASSIFIED,Asphalt Concrerte Surface Course,Asphalt Concrerte Surface Course,Asphalt Concrerte Surface Course,,REVIEW_NEEDED,fallback_review
425,10,0001,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,012200,Sweeper,Sweeper (Section 012200),Sweeper (Section 012200),1.7.Z10.015000,Temporary Facilities,temp_facilities
426,10,0002,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,012200,Security Control Monitoring,Security Control Monitoring (Section 012200),Security Control Monitoring (Section 012200),1.6.F10.281300,Access Control,temp_security_access_control
427,10,0003,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,012200,Traffic Control,Traffic Control (Section 012200),Traffic Control (Section 012200),1.7.Z10.013500,Safety & Controls,temp_safety_controls
428,10,0004,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,012200,Escort,Escort (Section 012200),Escort (Section 012200),1.7.Z10.013500,Safety & Controls,temp_safety_controls
429,10,0005,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,015713,Inlet Protection,Inlet Protection (Section 015713),Inlet Protection (Section 015713),1.7.Z10.015000,Temporary Facilities,temp_facilities
430,10,0005,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,015713,Jet Blast Control Material,Jet Blast Control Material (Section 015713),Jet Blast Control Material (Section 015713),1.7.Z10.013500,Safety & Controls,temp_safety_controls
431,10,0006,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,015713,Inlet Protection,Inlet Protection (Section 015713),Inlet Protection (Section 015713),1.7.Z10.015000,Temporary Facilities,temp_facilities
432,10,0006,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,C-105,Mobilization,Mobilization (Item C-105),Mobilization (Item C-105),1.7.Z10.015000,Temporary Facilities,temp_facilities
433,10,0007,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,015713,Ditch Protection/Check Dams,Ditch Protection/Check Dams (Section 015713),Ditch Protection/Check Dams (Section 015713),1.7.Z10.015000,Temporary Facilities,temp_facilities
434,10,0007,ROADWORK_PAVING,PAVING_EARTHWORK,P-101,PCC Pavement Removal,PCC Pavement Removal - 15-Inch Depth (Item P-101),PCC Pavement Removal (Item P-101),1.2.G40.321216,Pavement Removal,airfield_pavement_removal
435,10,0008,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,C-102,Installation and Removal of Silt Fence,Installation and Removal of Silt Fence (Item C-102),Installation and Removal of Silt Fence (Item C-102),1.7.Z10.015000,Temporary Facilities,temp_facilities
436,10,0008,ROADWORK_PAVING,PAVING_EARTHWORK,P-101,PCC Pavement Removal,PCC Pavement Removal - 18-Inch Depth (Item P-101),PCC Pavement Removal (Item P-101),1.2.G40.321216,Pavement Removal,airfield_pavement_removal
437,10,0009,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,C-105,Mobilization,Mobilization (Item C-105),Mobilization (Item C-105),1.7.Z10.015000,Temporary Facilities,temp_facilities
438,10,0009,ROADWORK_PAVING,PAVING_EARTHWORK,P-101,Asphalt Pavement Removal,Asphalt Pavement Removal - 11-Inch Depth (Item P-101),Asphalt Pavement Removal (Item P-101),1.2.G40.321216,Pavement Removal,airfield_pavement_removal
439,10,0010,ROADWORK_PAVING,PAVING_EARTHWORK,P-101,Asphalt Pavement Removal,Asphalt Pavement Removal - 20-Inch Depth (Item P-101),Asphalt Pavement Removal (Item P-101),1.2.G40.321216,Pavement Removal,airfield_pavement_removal
440,10,0010,ROADWORK_PAVING,PAVING_EARTHWORK,P-101,Asphalt Pavement Removal,Asphalt Pavement Removal - 4-Inch Depth (Item P-101),Asphalt Pavement Removal (Item P-101),1.2.G40.321216,Pavement Removal,airfield_pavement_removal
441,10,0011,ROADWORK_PAVING,PAVING_EARTHWORK,P-101,Asphalt Pavement Removal,Asphalt Pavement Removal - 6-Inch Depth (Item P-101),Asphalt Pavement Removal (Item P-101),1.2.G40.321216,Pavement Removal,airfield_pavement_removal
442,10,0011,ROADWORK_PAVING,PAVING_EARTHWORK,P-101,Cold Milling,Cold Milling - 3-Inch Depth (Item P-101),Cold Milling (Item P-101),1.2.G40.321216,Pavement Removal,airfield_pavement_removal
443,10,0012,ROADWORK_PAVING,PAVING_EARTHWORK,P-101,Asphalt Pavement Removal,Asphalt Pavement Removal - 13.5-Inch Depth (Item P-101),Asphalt Pavement Removal (Item P-101),1.2.G40.321216,Pavement Removal,airfield_pavement_removal
444,10,0012,ROADWORK_PAVING,PAVING_EARTHWORK,P-101,Removal of Pipe and Other Buried Structures,Removal of Pipe and Other Buried Structures (Item P-101),Removal of Pipe and Other Buried Structures (Item P-101),1.2.G40.321216,Pavement Removal,airfield_pavement_removal
445,10,0013,ROADWORK_PAVING,PAVING_EARTHWORK,P-101,PCC Pavement Removal,PCC Pavement Removal - 6-Inch Depth (Item P-101),PCC Pavement Removal (Item P-101),1.2.G40.321216,Pavement Removal,airfield_pavement_removal
446,10,0013,ROADWORK_PAVING,PAVING_EARTHWORK,P-152,Unclassified Excavation,Unclassified Excavation (Item P-152),Unclassified Excavation (Item P-152),1.3.G20.311000,Earthwork,site_earthwork
447,10,0014,ROADWORK_PAVING,PAVING_EARTHWORK,P-101,Cold Milling,Cold Milling - 3-Inch Depth (Item P-101),Cold Milling (Item P-101),1.2.G40.321216,Pavement Removal,airfield_pavement_removal
448,10,0014,ROADWORK_PAVING,PAVING_EARTHWORK,P-152,Unsuitable Excavation,Unsuitable Excavation (Item P-152),Unsuitable Excavation (Item P-152),1.3.G20.311000,Earthwork,site_earthwork
449,10,0015,ROADWORK_PAVING,PAVING_EARTHWORK,P-101,Cold Milling,Cold Milling - 4-Inch Depth (Item P-101),Cold Milling (Item P-101),1.2.G40.321216,Pavement Removal,airfield_pavement_removal
450,10,0015,ROADWORK_PAVING,PAVING_EARTHWORK,P-153,Controlled Low - Strength Material,Controlled Low-Strength Material (Item P-153),Controlled Low - Strength Material (Item P-153),1.3.G20.311000,Earthwork,site_earthwork
451,10,0016,ROADWORK_PAVING,PAVING_EARTHWORK,P-101,Cold Milling,Cold Milling - 12-Inch Depth (Item P-101),Cold Milling (Item P-101),1.2.G40.321216,Pavement Removal,airfield_pavement_removal
452,10,0016,ROADWORK_PAVING,PAVING_EARTHWORK,P-154,Subbase Course,Subbase Course (Item P-154),Subbase Course (Item P-154),1.3.G20.321000,Aggregate Base,site_aggregate_base
453,10,0017,ROADWORK_PAVING,PAVING_EARTHWORK,P-101,Removal of Pipe and Other Buried Structures,Removal of Pipe and Other Buried Structures (Item P-101),Removal of Pipe and Other Buried Structures (Item P-101),1.2.G40.321216,Pavement Removal,airfield_pavement_removal
454,10,0017,ROADWORK_PAVING,PAVING_EARTHWORK,P-154,Separation Geotextile,Separation Geotextile (Item P-154),Separation Geotextile (Item P-154),1.3.G20.321000,Aggregate Base,site_aggregate_base
455,10,0018,ROADWORK_PAVING,PAVING_EARTHWORK,P-152,Unclassified Excavation,Unclassified Excavation (Item P-152),Unclassified Excavation (Item P-152),1.3.G20.311000,Earthwork,site_earthwork
456,10,0018,ROADWORK_PAVING,PAVING_EARTHWORK,P-209,Crushed Aggregate Base Course,Crushed Aggregate Base Course (Item P-209),Crushed Aggregate Base Course (Item P-209),1.3.G20.321000,Aggregate Base,site_aggregate_base
457,10,0019,ROADWORK_PAVING,PAVING_EARTHWORK,P-152,Unsuitable Excavation,Unsuitable Excavation (Item P-152),Unsuitable Excavation (Item P-152),1.3.G20.311000,Earthwork,site_earthwork
458,10,0019,ROADWORK_PAVING,PAVING_EARTHWORK,P-401,Asphalt Surface Course,Asphalt Surface Course (Item P-401),Asphalt Surface Course (Item P-401),1.2.G40.321216,Airfield Asphalt,airfield_asphalt
459,10,0020,ROADWORK_PAVING,PAVING_EARTHWORK,P-153,Controlled Low - Strength Material,Controlled Low-Strength Material (Item P-153),Controlled Low - Strength Material (Item P-153),1.3.G20.311000,Earthwork,site_earthwork
460,10,0020,ROADWORK_PAVING,PAVING_EARTHWORK,P-403,Asphalt Mixture Surface and Base,Asphalt Mixture Surface and Base (Item P-403),Asphalt Mixture Surface and Base (Item P-403),1.2.G40.321216,Airfield Asphalt,airfield_asphalt
461,10,0021,ROADWORK_PAVING,PAVING_EARTHWORK,P-154,Subbase Course,Subbase Course (Item P-154),Subbase Course (Item P-154),1.3.G20.321000,Aggregate Base,site_aggregate_base
462,10,0021,ROADWORK_PAVING,PAVING_EARTHWORK,P-501,Thick Concrete Pavement,11-Inch Thick Concrete Pavement (Item P-501),Thick Concrete Pavement (Item P-501),1.2.G40.321313,Concrete Paving,airfield_concrete_paving
463,10,0022,ROADWORK_PAVING,PAVING_EARTHWORK,P-154,Separation Geotextile,Separation Geotextile (Item P-154),Separation Geotextile (Item P-154),1.3.G20.321000,Aggregate Base,site_aggregate_base
464,10,0022,ROADWORK_PAVING,PAVING_EARTHWORK,P-501,Thick Concrete Pavement,15-Inch Thick Concrete Pavement (Item P-501),Thick Concrete Pavement (Item P-501),1.2.G40.321313,Concrete Paving,airfield_concrete_paving
465,10,0023,ROADWORK_PAVING,PAVING_EARTHWORK,P-209,Crushed Aggregate Base Course,Crushed Aggregate Base Course (Item P-209),Crushed Aggregate Base Course (Item P-209),1.3.G20.321000,Aggregate Base,site_aggregate_base
466,10,0023,ROADWORK_PAVING,PAVING_EARTHWORK,P-501,Thick Concrete Pavement,18-Inch Thick Concrete Pavement (Item P-501),Thick Concrete Pavement (Item P-501),1.2.G40.321313,Concrete Paving,airfield_concrete_paving
467,10,0024,ROADWORK_PAVING,PAVING_EARTHWORK,P-401,Asphalt Surface Course,Asphalt Surface Course (Item P-401),Asphalt Surface Course (Item P-401),1.2.G40.321216,Airfield Asphalt,airfield_asphalt
468,10,0024,ROADWORK_PAVING,PAVING_EARTHWORK,P-603,Emulsified Asphalt Tack Coat,Emulsified Asphalt Tack Coat (Item P-603),Emulsified Asphalt Tack Coat (Item P-603),1.2.G40.321216,Airfield Asphalt,airfield_asphalt
469,10,0025,ROADWORK_PAVING,PAVING_EARTHWORK,P-403,Asphalt Mixture Surface and Base,Asphalt Mixture Surface and Base (Item P-403),Asphalt Mixture Surface and Base (Item P-403),1.2.G40.321216,Airfield Asphalt,airfield_asphalt
470,10,0025,ROADWORK_PAVING,PAVING_EARTHWORK,P-604,Compression Joint Seals for Concrete Pavements,Compression Joint Seals for Concrete Pavements (Item P-604),Compression Joint Seals for Concrete Pavements (Item P-604),1.2.G40.321216,Airfield Asphalt,airfield_asphalt
471,10,0026,ROADWORK_PAVING,PAVING_EARTHWORK,P-602,Emulsified Asphalt Prime Coat,Emulsified Asphalt Prime Coat (Item P-602),Emulsified Asphalt Prime Coat (Item P-602),1.2.G40.321216,Airfield Asphalt,airfield_asphalt
472,10,0026,ROADWORK_PAVING,PAVING_EARTHWORK,P-605,Joint Sealing Filler,Joint Sealing Filler (Item P-605),Joint Sealing Filler (Item P-605),1.2.G40.321216,Airfield Asphalt,airfield_asphalt
473,10,0027,ROADWORK_PAVING,PAVING_EARTHWORK,P-603,Emulsified Asphalt Tack Coat,Emulsified Asphalt Tack Coat (Item P-603),Emulsified Asphalt Tack Coat (Item P-603),1.2.G40.321216,Airfield Asphalt,airfield_asphalt
474,10,0027,ROADWORK_PAVING,PAVING_EARTHWORK,P-608,Asphalt Surface Treatment,Asphalt Surface Treatment (Item P-608),Asphalt Surface Treatment (Item P-608),1.2.G40.321216,Airfield Asphalt,airfield_asphalt
475,10,0028,ROADWORK_PAVING,PAVING_EARTHWORK,P-605,Joint Sealing Filler,Joint Sealing Filler (Item P-605),Joint Sealing Filler (Item P-605),1.2.G40.321216,Airfield Asphalt,airfield_asphalt
476,10,0028,ROADWORK_PAVING,PAVING_EARTHWORK,P-620,Surface Preparation - New Pavement Surfaces,Surface Preparation - New Pavement Surfaces (Item P-620),Surface Preparation - New Pavement Surfaces (Item P-620),1.2.G40.321723,Pavement Markings,airfield_markings
477,10,0029,ROADWORK_PAVING,PAVING_EARTHWORK,P-606,Adhesive Compound,Adhesive Compound (Item P-606),Adhesive Compound (Item P-606),1.2.G40.321216,Airfield Asphalt,airfield_asphalt
478,10,0029,ROADWORK_PAVING,PAVING_EARTHWORK,P-620,Surface Preparation - Remove Existing Markings,Surface Preparation - Remove Existing Markings (Item P-620),Surface Preparation - Remove Existing Markings (Item P-620),1.2.G40.321723,Pavement Markings,airfield_markings
479,10,0030,ROADWORK_PAVING,PAVING_EARTHWORK,P-608,Asphalt Surface Treatment,Asphalt Surface Treatment (Item P-608),Asphalt Surface Treatment (Item P-608),1.2.G40.321216,Airfield Asphalt,airfield_asphalt
480,10,0030,ROADWORK_PAVING,PAVING_EARTHWORK,P-620,Marking,Marking (Item P-620),Marking (Item P-620),1.2.G40.321723,Pavement Markings,airfield_markings
481,10,0031,ROADWORK_PAVING,PAVING_EARTHWORK,P-610,Concrete,Concrete (Item P-610),Concrete (Item P-610),,REVIEW_NEEDED,fallback_review
482,10,0031,ROADWORK_PAVING,PAVING_EARTHWORK,P-620,Reflective Media,Reflective Media (Item P-620),Reflective Media (Item P-620),1.2.G40.321723,Pavement Markings,airfield_markings
483,10,0032,ROADWORK_PAVING,PAVING_EARTHWORK,P-620,Surface Preparation - New Pavement Surfaces,Surface Preparation - New Pavement Surfaces (Item P-620),Surface Preparation - New Pavement Surfaces (Item P-620),1.2.G40.321723,Pavement Markings,airfield_markings
484,10,0032,ROADWORK_PAVING,PAVING_EARTHWORK,P-620,Temporary Runway and Taxiway Marking,Temporary Runway and Taxiway Marking (Item P-620),Temporary Runway and Taxiway Marking (Item P-620),1.2.G40.321723,Pavement Markings,airfield_markings
485,10,0033,PIPING_DRAINAGE,DRAINAGE_STRUCTURES,D-701,STS,12-Inch STS (Item D-701),STS (Item D-701),1.4.G30.334000,Storm Sewer,storm_sewer_pipe
486,10,0033,ROADWORK_PAVING,PAVING_EARTHWORK,P-620,Marking,Marking (Item P-620),Marking (Item P-620),1.2.G40.321723,Pavement Markings,airfield_markings
487,10,0034,PIPING_DRAINAGE,DRAINAGE_STRUCTURES,D-701,STS,15-Inch STS (Item D-701),STS (Item D-701),1.4.G30.334000,Storm Sewer,storm_sewer_pipe
488,10,0034,ROADWORK_PAVING,PAVING_EARTHWORK,P-620,Reflective Media,Reflective Media (Item P-620),Reflective Media (Item P-620),1.2.G40.321723,Pavement Markings,airfield_markings
489,10,0035,PIPING_DRAINAGE,DRAINAGE_STRUCTURES,D-701,STS,36-Inch STS (Item D-701),STS (Item D-701),1.4.G30.334000,Storm Sewer,storm_sewer_pipe
490,10,0035,ROADWORK_PAVING,PAVING_EARTHWORK,P-620,Temporary Runway and Taxiway Marking,Temporary Runway and Taxiway Marking (Item P-620),Temporary Runway and Taxiway Marking (Item P-620),1.2.G40.321723,Pavement Markings,airfield_markings
491,10,0036,PIPING_DRAINAGE,DRAINAGE_STRUCTURES,D-701,STS,8-Inch STS (Item D-701),STS (Item D-701),1.4.G30.334000,Storm Sewer,storm_sewer_pipe
492,10,0036,PIPING_DRAINAGE,DRAINAGE_STRUCTURES,D-751,Manhole,60-Inch Manhole (Item D-751),Manhole (Item D-751),1.4.G30.334213,Manholes,manholes_structures
493,10,0037,PIPING_DRAINAGE,DRAINAGE_STRUCTURES,D-701,STS,12-Inch STS (Item D-701),STS (Item D-701),1.4.G30.334000,Storm Sewer,storm_sewer_pipe
494,10,0037,PIPING_DRAINAGE,DRAINAGE_STRUCTURES,D-751,Manhole,72-Inch Manhole (Item D-751),Manhole (Item D-751),1.4.G30.334213,Manholes,manholes_structures
495,10,0038,PIPING_DRAINAGE,DRAINAGE_STRUCTURES,D-701,STS,15-Inch STS (Item D-701),STS (Item D-701),1.4.G30.334000,Storm Sewer,storm_sewer_pipe
496,10,0038,PIPING_DRAINAGE,DRAINAGE_STRUCTURES,D-751,Catch Basins,Catch Basins (Item D-751),Catch Basins (Item D-751),1.4.G30.334213,Manholes,manholes_structures
497,10,0039,PIPING_DRAINAGE,DRAINAGE_STRUCTURES,312300,Connection to Existing Storm Drainage System,Connection to Existing Storm Drainage System (Section 312300),Connection to Existing Storm Drainage System (Section 312300),1.4.G30.334000,Storm Sewer,drainage_misc
