project_ean,line_no,item_description_raw,unit_code_raw,unit_code_norm,is_totals_row,specification,pay_item_description,raw_norm,pay_item_norm,text_blob_norm,estimate_item,match_method,match_confidence,needs_review,division,cost_code,catalog_unit,needs_slicer,slicer_family,catalog_notes,size_in,material_or_type,spec_family
2015D142,0044,Sign E6-6 (Section 344302),LS,LS,False,344302,Sign E6-6,SIGN E6 6 SECTION 344302,SIGN E6 6,SIGN E6 6 SECTION 344302 SIGN E6 6 344302,,unmapped,0.0,True,,,,False,,,,,
2015D142,0045,Pump Station (Section 334213),LS,LS,False,334213,Pump Station,PUMP STATION SECTION 334213,PUMP STATION,PUMP STATION SECTION 334213 PUMP STATION 334213,,unmapped,0.0,True,,,,False,,,,,
2015D142,0045,Sign E6-9 (Section 344302),LS,LS,False,344302,Sign E6-9,SIGN E6 9 SECTION 344302,SIGN E6 9,SIGN E6 9 SECTION 344302 SIGN E6 9 344302,,unmapped,0.0,True,,,,False,,,,,
2015D142,0046,Pump Station Electrical Equipment Installation (Section 334213),LS,LS,False,334213,Pump Station Electrical Equipment Installation,PUMP STATION ELECTRICAL EQUIPMENT INSTALLATION SECTION 334213,PUMP STATION ELECTRICAL EQUIPMENT INSTALLATION,PUMP STATION ELECTRICAL EQUIPMENT INSTALLATION SECTION 334213 PUMP STATION ELECTRICAL EQUIPMENT INSTALLATION 334213,,unmapped,0.0,True,,,,False,,,,,
2015D142,0046,Sign G-3 (Section 344302),LS,LS,False,344302,Sign G-3,SIGN G 3 SECTION 344302,SIGN G 3,SIGN G 3 SECTION 344302 SIGN G 3 344302,,unmapped,0.0,True,,,,False,,,,,
2015D142,0048,No. 6 AWG Solid Wire for Counterpoise (Item L-108),LF,LF,False,L-108,No. 6 AWG Solid Wire for Counterpoise,NO 6 AWG SOLID WIRE FOR COUNTERPOISE ITEM L 108,NO 6 AWG SOLID WIRE FOR COUNTERPOISE,NO 6 AWG SOLID WIRE FOR COUNTERPOISE ITEM L 108 NO 6 AWG SOLID WIRE FOR COUNTERPOISE L 108,,unmapped,0.0,True,,,,False,,,,,
2015D142,0049,Ground Rod for Counterpoise (Item L-108),Each,EACH,False,L-108,Ground Rod for Counterpoise,GROUND ROD FOR COUNTERPOISE ITEM L 108,GROUND ROD FOR COUNTERPOISE,GROUND ROD FOR COUNTERPOISE ITEM L 108 GROUND ROD FOR COUNTERPOISE L 108,,unmapped,0.0,True,,,,False,,,,,
2015D147,#REF!,#REF!,#REF!,#REF!,False,UNCLASSIFIED,#REF!,REF,REF,REF REF UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2015D147,0001,"Wildlife Access Road, Asphalt Grindings (Section 012200)",CY,CY,False,012200,"Wildlife Access Road, Asphalt Grindings",WILDLIFE ACCESS ROAD ASPHALT GRINDINGS SECTION 012200,WILDLIFE ACCESS ROAD ASPHALT GRINDINGS,WILDLIFE ACCESS ROAD ASPHALT GRINDINGS SECTION 012200 WILDLIFE ACCESS ROAD ASPHALT GRINDINGS 012200,,unmapped,0.0,True,,,,False,,,,,
2015D147,0002,Heat Shrink for 5kV L-823 Primary Connector (Item L-108),Each,EACH,False,L-108,Heat Shrink for 5kV L-823 Primary Connector,HEAT SHRINK FOR 5KV L 823 PRIMARY CONNECTOR ITEM L 108,HEAT SHRINK FOR 5KV L 823 PRIMARY CONNECTOR,HEAT SHRINK FOR 5KV L 823 PRIMARY CONNECTOR ITEM L 108 HEAT SHRINK FOR 5KV L 823 PRIMARY CONNECTOR L 108,,unmapped,0.0,True,,,,False,,,,,
2015D147,0003,1-Inch IMC in Existing AC (Item L-110),LF,LF,False,L-110,IMC in Existing AC,1 INCH IMC IN EXISTING AC ITEM L 110,IMC IN EXISTING AC,1 INCH IMC IN EXISTING AC ITEM L 110 IMC IN EXISTING AC L 110,,unmapped,0.0,True,,,,False,,,,,
2015D147,0004,3-Inch Diameter Brass Marker (Section 260553),Each,EACH,False,260553,Diameter Brass Marker,3 INCH DIAMETER BRASS MARKER SECTION 260553,DIAMETER BRASS MARKER,3 INCH DIAMETER BRASS MARKER SECTION 260553 DIAMETER BRASS MARKER 260553,,unmapped,0.0,True,,,,False,,,,,
2015D147,0006,Construction Access (Section 015713),Each,EACH,False,015713,Construction Access,CONSTRUCTION ACCESS SECTION 015713,CONSTRUCTION ACCESS,CONSTRUCTION ACCESS SECTION 015713 CONSTRUCTION ACCESS 015713,,unmapped,0.0,True,,,,False,,,,,
2015D147,0007,Jet Blast Control Material (Section 015713),Acre,ACRE,False,015713,Jet Blast Control Material,JET BLAST CONTROL MATERIAL SECTION 015713,JET BLAST CONTROL MATERIAL,JET BLAST CONTROL MATERIAL SECTION 015713 JET BLAST CONTROL MATERIAL 015713,,unmapped,0.0,True,,,,False,,,,,
2015D147,0009,Ditch Protection/Check Dams (Section 015713),Each,EACH,False,015713,Ditch Protection/Check Dams,DITCH PROTECTION CHECK DAMS SECTION 015713,DITCH PROTECTION CHECK DAMS,DITCH PROTECTION CHECK DAMS SECTION 015713 DITCH PROTECTION CHECK DAMS 015713,,unmapped,0.0,True,,,,False,,,,,
2015D147,0010,Wattles (Section 015713),LF,LF,False,015713,Wattles,WATTLES SECTION 015713,WATTLES,WATTLES SECTION 015713 WATTLES 015713,,unmapped,0.0,True,,,,False,,,,,
2015D147,0014,"Asphalt Pavement Removal - 3"" Depth (Item P-101)",SY,SY,False,P-101,Asphalt Pavement Removal,ASPHALT PAVEMENT REMOVAL 3 DEPTH ITEM P 101,ASPHALT PAVEMENT REMOVAL,ASPHALT PAVEMENT REMOVAL 3 DEPTH ITEM P 101 ASPHALT PAVEMENT REMOVAL P 101,,unmapped,0.0,True,,,,False,,,,,
2015D147,0015,"Asphalt Pavement Removal - 5"" Depth (Item P-101)",SY,SY,False,P-101,Asphalt Pavement Removal,ASPHALT PAVEMENT REMOVAL 5 DEPTH ITEM P 101,ASPHALT PAVEMENT REMOVAL,ASPHALT PAVEMENT REMOVAL 5 DEPTH ITEM P 101 ASPHALT PAVEMENT REMOVAL P 101,,unmapped,0.0,True,,,,False,,,,,
2015D147,0016,"Asphalt Pavement Removal - 7.5"" Depth (Item P-101)",SY,SY,False,P-101,Asphalt Pavement Removal,ASPHALT PAVEMENT REMOVAL 7 5 DEPTH ITEM P 101,ASPHALT PAVEMENT REMOVAL,ASPHALT PAVEMENT REMOVAL 7 5 DEPTH ITEM P 101 ASPHALT PAVEMENT REMOVAL P 101,,unmapped,0.0,True,,,,False,,,,,
2015D147,0017,"Asphalt Pavement Removal - 12"" Depth (Item P-101)",SY,SY,False,P-101,Asphalt Pavement Removal,ASPHALT PAVEMENT REMOVAL 12 DEPTH ITEM P 101,ASPHALT PAVEMENT REMOVAL,ASPHALT PAVEMENT REMOVAL 12 DEPTH ITEM P 101 ASPHALT PAVEMENT REMOVAL P 101,,unmapped,0.0,True,,,,False,,,,,
2015D147,0018,"Asphalt Pavement Removal - 14"" Depth (Item P-101)",SY,SY,False,P-101,Asphalt Pavement Removal,ASPHALT PAVEMENT REMOVAL 14 DEPTH ITEM P 101,ASPHALT PAVEMENT REMOVAL,ASPHALT PAVEMENT REMOVAL 14 DEPTH ITEM P 101 ASPHALT PAVEMENT REMOVAL P 101,,unmapped,0.0,True,,,,False,,,,,
2015D147,0019,"Asphalt Pavement Removal - 16"" Depth (Item P-101)",SY,SY,False,P-101,Asphalt Pavement Removal,ASPHALT PAVEMENT REMOVAL 16 DEPTH ITEM P 101,ASPHALT PAVEMENT REMOVAL,ASPHALT PAVEMENT REMOVAL 16 DEPTH ITEM P 101 ASPHALT PAVEMENT REMOVAL P 101,,unmapped,0.0,True,,,,False,,,,,
2015D147,0020,"Asphalt Pavement Removal - 20"" Depth (Item P-101)",SY,SY,False,P-101,Asphalt Pavement Removal,ASPHALT PAVEMENT REMOVAL 20 DEPTH ITEM P 101,ASPHALT PAVEMENT REMOVAL,ASPHALT PAVEMENT REMOVAL 20 DEPTH ITEM P 101 ASPHALT PAVEMENT REMOVAL P 101,,unmapped,0.0,True,,,,False,,,,,
2015D147,0021,"Asphalt Pavement Removal - 22"" Depth (Item P-101)",SY,SY,False,P-101,Asphalt Pavement Removal,ASPHALT PAVEMENT REMOVAL 22 DEPTH ITEM P 101,ASPHALT PAVEMENT REMOVAL,ASPHALT PAVEMENT REMOVAL 22 DEPTH ITEM P 101 ASPHALT PAVEMENT REMOVAL P 101,,unmapped,0.0,True,,,,False,,,,,
2015D147,0022,"Asphalt Pavement Removal - 12"" Depth Asphalt Grindings (Item P-101)",SY,SY,False,P-101,Asphalt Pavement Removal,ASPHALT PAVEMENT REMOVAL 12 DEPTH ASPHALT GRINDINGS ITEM P 101,ASPHALT PAVEMENT REMOVAL,ASPHALT PAVEMENT REMOVAL 12 DEPTH ASPHALT GRINDINGS ITEM P 101 ASPHALT PAVEMENT REMOVAL P 101,,unmapped,0.0,True,,,,False,,,,,
2015D147,0023,Joint and Crack Repair (Item P-101),LF,LF,False,P-101,Joint and Crack Repair,JOINT AND CRACK REPAIR ITEM P 101,JOINT AND CRACK REPAIR,JOINT AND CRACK REPAIR ITEM P 101 JOINT AND CRACK REPAIR P 101,,unmapped,0.0,True,,,,False,,,,,
2015D147,0024,Cold Milling - 4 Inch Maximum Depth (Item P-101),SY,SY,False,P-101,Cold Milling,COLD MILLING 4 INCH MAXIMUM DEPTH ITEM P 101,COLD MILLING,COLD MILLING 4 INCH MAXIMUM DEPTH ITEM P 101 COLD MILLING P 101,,unmapped,0.0,True,,,,False,,,,,
2015D147,0028,Controlled Low-Strength Material (CLSM) (Item P-153),CY,CY,False,P-153,Controlled Low - Strength Material (CLSM),CONTROLLED LOW STRENGTH MATERIAL CLSM ITEM P 153,CONTROLLED LOW STRENGTH MATERIAL CLSM,CONTROLLED LOW STRENGTH MATERIAL CLSM ITEM P 153 CONTROLLED LOW STRENGTH MATERIAL CLSM P 153,,unmapped,0.0,True,,,,False,,,,,
2015D147,0029,Subbase Course (Item P-154),CY,CY,False,P-154,Subbase Course,SUBBASE COURSE ITEM P 154,SUBBASE COURSE,SUBBASE COURSE ITEM P 154 SUBBASE COURSE P 154,,unmapped,0.0,True,,,,False,,,,,
2015D147,0030,Silt Fence (Item P-156),LF,LF,False,P-156,Silt Fence,SILT FENCE ITEM P 156,SILT FENCE,SILT FENCE ITEM P 156 SILT FENCE P 156,,unmapped,0.0,True,,,,False,,,,,
2015D147,0032,Hot Mix Asphalt (HMA) Pavement (Item P-401),Ton,TON,False,P-401,Hot Mix Asphalt (HMA) Pavement,HOT MIX ASPHALT HMA PAVEMENT ITEM P 401,HOT MIX ASPHALT HMA PAVEMENT,HOT MIX ASPHALT HMA PAVEMENT ITEM P 401 HOT MIX ASPHALT HMA PAVEMENT P 401,,unmapped,0.0,True,,,,False,,,,,
2015D147,0033,Hot Mix Asphalt (HMA) Pavement Base Course (Item P-403),Ton,TON,False,P-403,Hot Mix Asphalt (HMA) Pavement Base Course,HOT MIX ASPHALT HMA PAVEMENT BASE COURSE ITEM P 403,HOT MIX ASPHALT HMA PAVEMENT BASE COURSE,HOT MIX ASPHALT HMA PAVEMENT BASE COURSE ITEM P 403 HOT MIX ASPHALT HMA PAVEMENT BASE COURSE P 403,,unmapped,0.0,True,,,,False,,,,,
2015D147,0034,Portland Cement Concrete (PCC) Pavement (Item P-501),SY,SY,False,P-501,Portland Cement Concrete (PCC) Pavement,PORTLAND CEMENT CONCRETE PCC PAVEMENT ITEM P 501,PORTLAND CEMENT CONCRETE PCC PAVEMENT,PORTLAND CEMENT CONCRETE PCC PAVEMENT ITEM P 501 PORTLAND CEMENT CONCRETE PCC PAVEMENT P 501,,unmapped,0.0,True,,,,False,,,,,
2015D147,0039,Adhesive Compound (Item P-606),Gal,GAL,False,P-606,Adhesive Compound,ADHESIVE COMPOUND ITEM P 606,ADHESIVE COMPOUND,ADHESIVE COMPOUND ITEM P 606 ADHESIVE COMPOUND P 606,,unmapped,0.0,True,,,,False,,,,,
2015D147,0041,Steel Reinforcement (Item P-610),LB,LB,False,P-610,Steel Reinforcement,STEEL REINFORCEMENT ITEM P 610,STEEL REINFORCEMENT,STEEL REINFORCEMENT ITEM P 610 STEEL REINFORCEMENT P 610,,unmapped,0.0,True,,,,False,,,,,
2015D147,0042,Pavement Marking (Item P-620),SF,SF,False,P-620,Pavement Marking,PAVEMENT MARKING ITEM P 620,PAVEMENT MARKING,PAVEMENT MARKING ITEM P 620 PAVEMENT MARKING P 620,,unmapped,0.0,True,,,,False,,,,,
2015D147,0044,Phasing Pavement Marking (Item P-620),SF,SF,False,P-620,Phasing Pavement Marking,PHASING PAVEMENT MARKING ITEM P 620,PHASING PAVEMENT MARKING,PHASING PAVEMENT MARKING ITEM P 620 PHASING PAVEMENT MARKING P 620,,unmapped,0.0,True,,,,False,,,,,
2015D147,0046,4-Inch STS Pipe (Item D-701),LF,LF,False,D-701,STS Pipe,4 INCH STS PIPE ITEM D 701,STS PIPE,4 INCH STS PIPE ITEM D 701 STS PIPE D 701,,unmapped,0.0,True,,,,False,,,,,
2015D147,0047,6-Inch STS Pipe (Item D-701),LF,LF,False,D-701,STS Pipe,6 INCH STS PIPE ITEM D 701,STS PIPE,6 INCH STS PIPE ITEM D 701 STS PIPE D 701,,unmapped,0.0,True,,,,False,,,,,
2015D147,0048,12-Inch STS Pipe (Item D-701),LF,LF,False,D-701,STS Pipe,12 INCH STS PIPE ITEM D 701,STS PIPE,12 INCH STS PIPE ITEM D 701 STS PIPE D 701,,unmapped,0.0,True,,,,False,,,,,
2015D147,0049,12-Inch RCP Pipe (Item D-701),LF,LF,False,D-701,RCP Pipe,12 INCH RCP PIPE ITEM D 701,RCP PIPE,12 INCH RCP PIPE ITEM D 701 RCP PIPE D 701,,unmapped,0.0,True,,,,False,,,,,
2015D147,0050,18-Inch STS Pipe (Item D-701),LF,LF,False,D-701,STS Pipe,18 INCH STS PIPE ITEM D 701,STS PIPE,18 INCH STS PIPE ITEM D 701 STS PIPE D 701,,unmapped,0.0,True,,,,False,,,,,
2015D147,0051,24-Inch STS Pipe (Item D-701),LF,LF,False,D-701,STS Pipe,24 INCH STS PIPE ITEM D 701,STS PIPE,24 INCH STS PIPE ITEM D 701 STS PIPE D 701,,unmapped,0.0,True,,,,False,,,,,
2015D147,0052,24-Inch RCP Pipe (Item D-701),LF,LF,False,D-701,RCP Pipe,24 INCH RCP PIPE ITEM D 701,RCP PIPE,24 INCH RCP PIPE ITEM D 701 RCP PIPE D 701,,unmapped,0.0,True,,,,False,,,,,
2015D147,0053,48-Inch STS Pipe (Item D-701),LF,LF,False,D-701,STS Pipe,48 INCH STS PIPE ITEM D 701,STS PIPE,48 INCH STS PIPE ITEM D 701 STS PIPE D 701,,unmapped,0.0,True,,,,False,,,,,
2015D147,0062,Catch Basin (Item D-751),Each,EACH,False,D-751,Catch Basin,CATCH BASIN ITEM D 751,CATCH BASIN,CATCH BASIN ITEM D 751 CATCH BASIN D 751,,unmapped,0.0,True,,,,False,,,,,
2015D147,0063,Seeding (Item T-901),Acre,ACRE,False,T-901,Seeding,SEEDING ITEM T 901,SEEDING,SEEDING ITEM T 901 SEEDING T 901,,unmapped,0.0,True,,,,False,,,,,
2015D147,0065,No. 8 AWG 5kV Cable (Item L-108),LF,LF,False,L-108,No. 8 AWG 5kV Cable,NO 8 AWG 5KV CABLE ITEM L 108,NO 8 AWG 5KV CABLE,NO 8 AWG 5KV CABLE ITEM L 108 NO 8 AWG 5KV CABLE L 108,,unmapped,0.0,True,,,,False,,,,,
2015D147,0066,No. 6 AWG Solid Wire for Counterpoise (Item L-108),LF,LF,False,L-108,No. 6 AWG Solid Wire for Counterpoise,NO 6 AWG SOLID WIRE FOR COUNTERPOISE ITEM L 108,NO 6 AWG SOLID WIRE FOR COUNTERPOISE,NO 6 AWG SOLID WIRE FOR COUNTERPOISE ITEM L 108 NO 6 AWG SOLID WIRE FOR COUNTERPOISE L 108,,unmapped,0.0,True,,,,False,,,,,
2015D147,0067,Ground Rod for Counterpoise (Item L-108),Each,EACH,False,L-108,Ground Rod for Counterpoise,GROUND ROD FOR COUNTERPOISE ITEM L 108,GROUND ROD FOR COUNTERPOISE,GROUND ROD FOR COUNTERPOISE ITEM L 108 GROUND ROD FOR COUNTERPOISE L 108,,unmapped,0.0,True,,,,False,,,,,
2015D147,0068,2-Inch PVC Direct Buried (Item L-110),LF,LF,False,L-110,PVC Direct Buried,2 INCH PVC DIRECT BURIED ITEM L 110,PVC DIRECT BURIED,2 INCH PVC DIRECT BURIED ITEM L 110 PVC DIRECT BURIED L 110,,unmapped,0.0,True,,,,False,,,,,
2015D147,0069,2-Inch PVC in Existing AC (Item L-110),LF,LF,False,L-110,PVC in Existing AC,2 INCH PVC IN EXISTING AC ITEM L 110,PVC IN EXISTING AC,2 INCH PVC IN EXISTING AC ITEM L 110 PVC IN EXISTING AC L 110,,unmapped,0.0,True,,,,False,,,,,
2015D147,0070,General Electrical Removal (Section 260500),LS,LS,False,260500,General Electrical Removal,GENERAL ELECTRICAL REMOVAL SECTION 260500,GENERAL ELECTRICAL REMOVAL,GENERAL ELECTRICAL REMOVAL SECTION 260500 GENERAL ELECTRICAL REMOVAL 260500,,unmapped,0.0,True,,,,False,,,,,
2015D147,0071,Temporary Circuit Connection (Section 260500),LS,LS,False,260500,Temporary Circuit Connection,TEMPORARY CIRCUIT CONNECTION SECTION 260500,TEMPORARY CIRCUIT CONNECTION,TEMPORARY CIRCUIT CONNECTION SECTION 260500 TEMPORARY CIRCUIT CONNECTION 260500,,unmapped,0.0,True,,,,False,,,,,
2015D147,0073,Connection to Existing Storm Drainage System (Section 312300),Each,EACH,False,312300,Connection to Existing Storm Drainage System,CONNECTION TO EXISTING STORM DRAINAGE SYSTEM SECTION 312300,CONNECTION TO EXISTING STORM DRAINAGE SYSTEM,CONNECTION TO EXISTING STORM DRAINAGE SYSTEM SECTION 312300 CONNECTION TO EXISTING STORM DRAINAGE SYSTEM 312300,,unmapped,0.0,True,,,,False,,,,,
2015D147,0075,Existing Catch Basin Adjustment to Grade (Section 312300),Each,EACH,False,312300,Existing Catch Basin Adjustment to Grade,EXISTING CATCH BASIN ADJUSTMENT TO GRADE SECTION 312300,EXISTING CATCH BASIN ADJUSTMENT TO GRADE,EXISTING CATCH BASIN ADJUSTMENT TO GRADE SECTION 312300 EXISTING CATCH BASIN ADJUSTMENT TO GRADE 312300,,unmapped,0.0,True,,,,False,,,,,
2015D147,0076,Existing Electrical Vault Adjustment to Grade (Section 312300),Each,EACH,False,312300,Existing Electrical Vault Adjustment to Grade,EXISTING ELECTRICAL VAULT ADJUSTMENT TO GRADE SECTION 312300,EXISTING ELECTRICAL VAULT ADJUSTMENT TO GRADE,EXISTING ELECTRICAL VAULT ADJUSTMENT TO GRADE SECTION 312300 EXISTING ELECTRICAL VAULT ADJUSTMENT TO GRADE 312300,,unmapped,0.0,True,,,,False,,,,,
2015D147,0077,12-Inch Ductile Iron (Force Main) Pipe (Section 334100),LF,LF,False,334100,Ductile Iron (Force Main) Pipe,12 INCH DUCTILE IRON FORCE MAIN PIPE SECTION 334100,DUCTILE IRON FORCE MAIN PIPE,12 INCH DUCTILE IRON FORCE MAIN PIPE SECTION 334100 DUCTILE IRON FORCE MAIN PIPE 334100,,unmapped,0.0,True,,,,False,,,,,
2015D147,0078,20-Inch Ductile Iron (Force Main) Pipe (Section 334100),LF,LF,False,334100,Ductile Iron (Force Main) Pipe,20 INCH DUCTILE IRON FORCE MAIN PIPE SECTION 334100,DUCTILE IRON FORCE MAIN PIPE,20 INCH DUCTILE IRON FORCE MAIN PIPE SECTION 334100 DUCTILE IRON FORCE MAIN PIPE 334100,,unmapped,0.0,True,,,,False,,,,,
2015D147,0079,Riprap (Section 334100),CY,CY,False,334100,Riprap,RIPRAP SECTION 334100,RIPRAP,RIPRAP SECTION 334100 RIPRAP 334100,,unmapped,0.0,True,,,,False,,,,,
2015D147,0080,"Stormwater Pump Station, Electrical Equipment Installation (Section 334213)",LS,LS,False,334213,"Stormwater Pump Station, Electrical Equipment Installation",STORMWATER PUMP STATION ELECTRICAL EQUIPMENT INSTALLATION SECTION 334213,STORMWATER PUMP STATION ELECTRICAL EQUIPMENT INSTALLATION,STORMWATER PUMP STATION ELECTRICAL EQUIPMENT INSTALLATION SECTION 334213 STORMWATER PUMP STATION ELECTRICAL EQUIPMENT INSTALLATION 334213,,unmapped,0.0,True,,,,False,,,,,
2015D147,0082,"Install PF LED Taxiway Centerline Light with PF Base Can, CF Transformer in New AC (Section 344300)",Each,EACH,False,344300,"Install PF LED Taxiway Centerline Light with PF Base Can, CF Transformer in New AC",INSTALL PF LED TAXIWAY CENTERLINE LIGHT WITH PF BASE CAN CF TRANSFORMER IN NEW AC SECTION 344300,INSTALL PF LED TAXIWAY CENTERLINE LIGHT WITH PF BASE CAN CF TRANSFORMER IN NEW AC,INSTALL PF LED TAXIWAY CENTERLINE LIGHT WITH PF BASE CAN CF TRANSFORMER IN NEW AC SECTION 344300 INSTALL PF LED TAXIWAY CENTERLINE LIGHT WITH PF BASE CAN CF TRANSFORMER IN NEW AC 344300,,unmapped,0.0,True,,,,False,,,,,
2015D147,0083,Install PF LED Taxiway Centerline Light on Existing Base Can with CF Isolation Transformer (Section 344300),Each,EACH,False,344300,Install PF LED Taxiway Centerline Light on Existing Base Can with CF Isolation Transformer,INSTALL PF LED TAXIWAY CENTERLINE LIGHT ON EXISTING BASE CAN WITH CF ISOLATION TRANSFORMER SECTION 344300,INSTALL PF LED TAXIWAY CENTERLINE LIGHT ON EXISTING BASE CAN WITH CF ISOLATION TRANSFORMER,INSTALL PF LED TAXIWAY CENTERLINE LIGHT ON EXISTING BASE CAN WITH CF ISOLATION TRANSFORMER SECTION 344300 INSTALL PF LED TAXIWAY CENTERLINE LIGHT ON EXISTING BASE CAN WITH CF ISOLATION TRANSFORMER 344300,,unmapped,0.0,True,,,,False,,,,,
2015D147,0084,Adjust Existing Elevated Runway Threshold Light (Section 344301),Each,EACH,False,344301,Adjust Existing Elevated Runway Threshold Light,ADJUST EXISTING ELEVATED RUNWAY THRESHOLD LIGHT SECTION 344301,ADJUST EXISTING ELEVATED RUNWAY THRESHOLD LIGHT,ADJUST EXISTING ELEVATED RUNWAY THRESHOLD LIGHT SECTION 344301 ADJUST EXISTING ELEVATED RUNWAY THRESHOLD LIGHT 344301,,unmapped,0.0,True,,,,False,,,,,
2015D147,0085,Adjust Existing In-Pavement Runway Edge Light (Section 344301),Each,EACH,False,344301,Adjust Existing In-Pavement Runway Edge Light,ADJUST EXISTING IN PAVEMENT RUNWAY EDGE LIGHT SECTION 344301,ADJUST EXISTING IN PAVEMENT RUNWAY EDGE LIGHT,ADJUST EXISTING IN PAVEMENT RUNWAY EDGE LIGHT SECTION 344301 ADJUST EXISTING IN PAVEMENT RUNWAY EDGE LIGHT 344301,,unmapped,0.0,True,,,,False,,,,,
2015D147,0086,Adjust Existing In-Pavement Stop Bar Light (Section 344301),Each,EACH,False,344301,Adjust Existing In-Pavement Stop Bar Light,ADJUST EXISTING IN PAVEMENT STOP BAR LIGHT SECTION 344301,ADJUST EXISTING IN PAVEMENT STOP BAR LIGHT,ADJUST EXISTING IN PAVEMENT STOP BAR LIGHT SECTION 344301 ADJUST EXISTING IN PAVEMENT STOP BAR LIGHT 344301,,unmapped,0.0,True,,,,False,,,,,
2015D147,0087,Sign E6-6 (Section 344302),LS,LS,False,344302,Sign E6-6,SIGN E6 6 SECTION 344302,SIGN E6 6,SIGN E6 6 SECTION 344302 SIGN E6 6 344302,,unmapped,0.0,True,,,,False,,,,,
2015D147,0088,Sign E6-9 (Section 344302),LS,LS,False,344302,Sign E6-9,SIGN E6 9 SECTION 344302,SIGN E6 9,SIGN E6 9 SECTION 344302 SIGN E6 9 344302,,unmapped,0.0,True,,,,False,,,,,
2015D147,0089,Sign G-3 (Section 344302),LS,LS,False,344302,Sign G-3,SIGN G 3 SECTION 344302,SIGN G 3,SIGN G 3 SECTION 344302 SIGN G 3 344302,,unmapped,0.0,True,,,,False,,,,,
2016D015,0009,Pavement Removal,CY,CY,False,UNCLASSIFIED,Pavement Removal,PAVEMENT REMOVAL,PAVEMENT REMOVAL,PAVEMENT REMOVAL PAVEMENT REMOVAL UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2016D015,0012,Contaminated Soil Excavation and Disposal,CY,CY,False,UNCLASSIFIED,Contaminated Soil Excavation and Disposal,CONTAMINATED SOIL EXCAVATION AND DISPOSAL,CONTAMINATED SOIL EXCAVATION AND DISPOSAL,CONTAMINATED SOIL EXCAVATION AND DISPOSAL CONTAMINATED SOIL EXCAVATION AND DISPOSAL UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2016D015,0017,Removal of Existing Lid from Stormwater Treatment Vault,LS,LS,False,UNCLASSIFIED,Removal of Existing Lid from Stormwater Treatment Vault,REMOVAL OF EXISTING LID FROM STORMWATER TREATMENT VAULT,REMOVAL OF EXISTING LID FROM STORMWATER TREATMENT VAULT,REMOVAL OF EXISTING LID FROM STORMWATER TREATMENT VAULT REMOVAL OF EXISTING LID FROM STORMWATER TREATMENT VAULT UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2016D015,0018,Modifications to Existing Wet Well,LS,LS,False,UNCLASSIFIED,Modifications to Existing Wet Well,MODIFICATIONS TO EXISTING WET WELL,MODIFICATIONS TO EXISTING WET WELL,MODIFICATIONS TO EXISTING WET WELL MODIFICATIONS TO EXISTING WET WELL UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2016D015,0019,Adjustment of Existing Structures (H-20 Rated Vaults),Each,EACH,False,UNCLASSIFIED,Adjustment of Existing Structures (H-20 Rated Vaults),ADJUSTMENT OF EXISTING STRUCTURES H 20 RATED VAULTS,ADJUSTMENT OF EXISTING STRUCTURES H 20 RATED VAULTS,ADJUSTMENT OF EXISTING STRUCTURES H 20 RATED VAULTS ADJUSTMENT OF EXISTING STRUCTURES H 20 RATED VAULTS UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2016D015,0020,24-Inch Storm Sewer (Force Main) Pipe,LF,LF,False,UNCLASSIFIED,Storm Sewer (Force Main) Pipe,24 INCH STORM SEWER FORCE MAIN PIPE,STORM SEWER FORCE MAIN PIPE,24 INCH STORM SEWER FORCE MAIN PIPE STORM SEWER FORCE MAIN PIPE UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2016D015,0021,12-Inch Storm Sewer Pipe,LF,LF,False,UNCLASSIFIED,Storm Sewer Pipe,12 INCH STORM SEWER PIPE,STORM SEWER PIPE,12 INCH STORM SEWER PIPE STORM SEWER PIPE UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2016D015,0022,15-Inch Storm Sewer Pipe,LF,LF,False,UNCLASSIFIED,Storm Sewer Pipe,15 INCH STORM SEWER PIPE,STORM SEWER PIPE,15 INCH STORM SEWER PIPE STORM SEWER PIPE UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2016D015,0023,21-Inch Storm Sewer Pipe,LF,LF,False,UNCLASSIFIED,Storm Sewer Pipe,21 INCH STORM SEWER PIPE,STORM SEWER PIPE,21 INCH STORM SEWER PIPE STORM SEWER PIPE UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
2016D015,0024,21-Inch Storm Sewer Pipe (RCP),LF,LF,False,UNCLASSIFIED,Storm Sewer Pipe (RCP),21 INCH STORM SEWER PIPE RCP,STORM SEWER PIPE RCP,21 INCH STORM SEWER PIPE RCP STORM SEWER PIPE RCP UNCLASSIFIED,,unmapped,0.0,True,,,,False,,,,,
